Pink,4,0,Adult,Domestic Short Hair,Gray / Blue / Silver,Medium,Female,Loving Playful Curious,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,270,Big Hands Little Paws,30+,No
Panther,5,0,Kitten,Domestic Short Hair,Black,Small,Female,Loving Playful Curious Bonded,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,287,Big Hands Little Paws,30+,No
Twilah,5,1,Kitten,Tabby & Somali Mix,Gray & White,Small,Female,"cute, sweet, loving",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",,,71,Kittens and Barbells Rescue Inc.,30+,No
Nigel,5,1,Kitten,Tabby & Somali Mix,Tabby (Buff / Tan / Fawn),Small,Male,"loving, playful, active",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",,,Short,96,Kittens and Barbells Rescue Inc.,30+,No
Gus,4,0,Kitten,Domestic Short Hair & Tabby Mix,Tabby (Buff / Tan / Fawn),Medium,Male,"cute, loving, playful",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs.",$100.00,Children. I'm a.,Short,194,Kittens and Barbells Rescue Inc.,30+,No
Emma,3,0,Senior,American Shorthair & Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Female,"Sweet, Spunky, Senior",,Yes,"Vaccinations up to date, spayed / neutered.",,$75.00,"Other cats, dogs, children.",Short,68,Kittens and Barbells Rescue Inc.,30+,No
Elle,4,0,Adult,American Shorthair & Domestic Short Hair Mix,Gray & White,Medium,Female,"Loving, sweet, gentle",,Yes,"Vaccinations up to date, spayed / neutered, special needs. Daily medication of Atopica once daily to control her stomatitis and inflammation.",Other cats.,$125.00,,Short,113,Kittens and Barbells Rescue Inc.,30+,No
Cornelius,6,0,Young,Domestic Short Hair,White,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,86,Adore-a-Bullie Paws and Claws,30+,No
Dahlia and Petunia,4,1,Young,Domestic Short Hair,Black,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,91,Adore-a-Bullie Paws and Claws,30+,No
Gabriel,4,0,Adult,Domestic Short Hair & American Shorthair Mix,Gray & White,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,Children.,165,"Best Friend Dog and Animal Adoption, Inc.",30+,No
Redmond,2,0,Young,Domestic Short Hair,Orange & White,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,217,"Best Friend Dog and Animal Adoption, Inc.",30+,No
Clover,2,0,Young,Domestic Short Hair,,Small,Female,"Loving, playful, active",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,59,"Best Friend Dog and Animal Adoption, Inc.",30+,No
Tucker & Tyler,3,0,Adult,Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Male,"Loving, playful, active",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,77,"Best Friend Dog and Animal Adoption, Inc.",30+,No
Brandy,3,0,Senior,Domestic Short Hair,Gray / Blue / Silver,Medium,Female,,,Yes,Spayed / neutered.,,,"Other cats, children.",Short,102,"Best Friend Dog and Animal Adoption, Inc.",30+,No
Diamond,0,0,Adult,Domestic Short Hair & American Shorthair Mix,Black,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Medium,44,"Best Friend Dog and Animal Adoption, Inc.",30+,No
Opel,0,0,Adult,Domestic Short Hair & Tuxedo Mix,Black & White / Tuxedo,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,32,"Best Friend Dog and Animal Adoption, Inc.",30+,No
Buddy,2,0,Senior,Tabby & Domestic Short Hair Mix,Tabby (Gray / Blue / Silver),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,48,"Best Friend Dog and Animal Adoption, Inc.",30+,No
Boo,3,0,Senior,Domestic Long Hair & Tuxedo Mix,Black & White / Tuxedo,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Medium,259,"Best Friend Dog and Animal Adoption, Inc.",30+,No
Frankie,2,0,Senior,Tabby & Calico Mix,Orange / Red,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,79,"Best Friend Dog and Animal Adoption, Inc.",30+,No
Sushi,3,0,Senior,Tuxedo & Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,Dogs.,110,"Best Friend Dog and Animal Adoption, Inc.",30+,No
Nick,2,0,Kitten,Domestic Short Hair Mix,Tabby (Tiger Striped),Medium,Male,"Friendly, Affectionate, Playful, Curious, Brave, Loves kisses",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,95,"Best Friend Dog and Animal Adoption, Inc.",30+,No
Britt,2,0,Kitten,Domestic Short Hair Mix,Tabby (Brown / Chocolate),Medium,Male,"Friendly, Affectionate, Playful, Curious, Brave",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",,,Short,106,"Best Friend Dog and Animal Adoption, Inc.",30+,No
Max (Courtesy Post),2,1,Senior,Domestic Short Hair,Black & White / Tuxedo,Medium,Male,"Friendly, Affectionate, Loyal, Gentle, Couch potato",,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,116,"Best Friend Dog and Animal Adoption, Inc.",30+,No
Janis Joplin,5,0,Kitten,Domestic Short Hair,Black,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,131,"Best Friend Dog and Animal Adoption, Inc.",30+,No
Freddy Mercury,2,0,Kitten,Domestic Short Hair,Black,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,102,"Best Friend Dog and Animal Adoption, Inc.",30+,No
Mama Mamba,6,0,Young,Domestic Short Hair,Gray / Blue / Silver,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs.",,Children.,162,"Best Friend Dog and Animal Adoption, Inc.",30+,No
Jasmine,5,0,Adult,Domestic Medium Hair,Black,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered, special needs. Jasmine has multiple liver shunts and related neurological issues (blind; tremors). Currently her condition is managed with a low protein diet, Lactulose, and Metronidazole. She needs a home where someone is home most of the time who can monitor her closely for signs that veterinary follow-up is needed.",,,"Other cats, dogs, children.",Medium,181,"Best Friend Dog and Animal Adoption, Inc.",30+,No
Ruby,0,0,Adult,Domestic Short Hair & Tuxedo Mix,Black,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,34,"Best Friend Dog and Animal Adoption, Inc.",30+,No
Mimi,6,0,Adult,Domestic Long Hair & Maine Coon Mix,,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,80,Cat Crew Rescue,30+,No
Lucibella,5,0,Young,Domestic Short Hair,Black & White / Tuxedo,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Children.,,,127,Cat Crew Rescue,30+,No
Klaus,4,0,Kitten,Domestic Short Hair Mix,Black & White / Tuxedo,Small,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,67,Cat Crew Rescue,30+,No
Shoto,6,0,Kitten,Domestic Short Hair Mix,Black & White / Tuxedo,Small,Male,,,Yes,Vaccinations up to date.,"Other cats, children.",,,75,Cat Crew Rescue,30+,No
Mirio,6,0,Kitten,Domestic Short Hair Mix,Black & White / Tuxedo,Small,Male,,,Yes,Vaccinations up to date.,"Other cats, children.",,,55,Cat Crew Rescue,30+,No
Tia,3,0,Kitten,Domestic Short Hair Mix,,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,92,Cat Crew Rescue,30+,No
Piper,5,0,Adult,Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,74,Cat Crew Rescue,30+,No
Louis,5,0,Adult,Domestic Short Hair Mix,Gray & White,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,95,Cat Crew Rescue,30+,No
Sandrino,6,0,Young,Domestic Short Hair Mix,Gray & White,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,86,Cat Crew Rescue,30+,No
Camilla,5,0,Adult,Domestic Short Hair Mix,Gray & White,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,78,Cat Crew Rescue,30+,No
Fiona,6,0,Young,Domestic Short Hair Mix,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Children.,,,257,Cat Crew Rescue,30+,No
Cooper,6,0,Young,Domestic Short Hair Mix,Brown / Chocolate,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,140,Cat Crew Rescue,30+,No
Bradley,6,0,Young,Domestic Short Hair & Tabby Mix,Gray / Blue / Silver,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,141,Cat Crew Rescue,30+,No
Fitzy,6,0,Adult,Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Female,,,Yes,,,,,85,Cat Crew Rescue,30+,No
Momma Sombrita,0,0,Young,Domestic Short Hair Mix,Black,Medium,Female,"Friendly, Affectionate, Gentle, Independent, Quiet, Dignified",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,55,Alleykattz Rescue,30+,No
Baby Boy & Baby Girl,0,0,Kitten,Domestic Short Hair Mix,Black,Medium,Male,"Friendly, Affectionate, Playful, Curious, Funny",,Yes,Vaccinations up to date.,"Other cats, children.",,,Short,66,Alleykattz Rescue,30+,No
Leo,3,0,Kitten,Domestic Short Hair Mix,Tabby (Orange / Red),Medium,Male,"Friendly, Affectionate, Gentle, Playful, Curious",,Yes,Vaccinations up to date.,"Other cats, children.",,,Short,43,Alleykattz Rescue,30+,No
Bruno and Pepe,2,0,Kitten,Domestic Short Hair Mix,Tabby (Tiger Striped),Medium,Male,"Friendly, Affectionate, Gentle, Playful, Curious, Funny",,Yes,Vaccinations up to date.,"Other cats, children.",,,Short,110,Alleykattz Rescue,30+,No
Pablo and Lola,2,0,Kitten,Domestic Short Hair Mix,Tabby (Tiger Striped),Medium,Male,"Friendly, Affectionate, Playful, Curious, Funny",,Yes,Vaccinations up to date.,"Other cats, children.",,,Short,87,Alleykattz Rescue,30+,No
Chloe,0,0,Young,Domestic Short Hair Mix,Tabby (Tiger Striped),Medium,Female,"Friendly, Affectionate, Gentle, Loyal, Quiet",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,83,Alleykattz Rescue,30+,No
Lucy,0,0,Young,Domestic Short Hair Mix,Torbie,Medium,Female,"Friendly, Affectionate, Gentle, Loves kisses, Playful",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,73,Alleykattz Rescue,30+,No
Sekhmet,2,0,Young,Domestic Short Hair Mix,White,Medium,Female,"Friendly, Affectionate, Brave, Gentle",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,103,Alleykattz Rescue,30+,No
Nerfertiti & Hatshepsut,0,0,Kitten,Domestic Short Hair,Calico,Medium,Female,", Friendly, Affectionate, Gentle, Playful, Smart, Funny, Quiet",,Yes,Vaccinations up to date.,"Other cats, children.",,,Short,69,Alleykattz Rescue,30+,No
Cleopatra & Ramses,0,0,Kitten,Domestic Short Hair Mix,Buff / Tan / Fawn,Medium,Female,", Friendly, Affectionate, Playful, Gentle, Smart, Funny, Quiet",,Yes,Vaccinations up to date.,"Other cats, children.",,,63,Alleykattz Rescue,30+,No
Bugsy and Buggy,5,0,Kitten,Domestic Short Hair,Black,Medium,Male,", Friendly, Affectionate, Gentle, Playful, Smart, Curious, Funny",,Yes,Vaccinations up to date.,"Other cats, dogs, children.",,,Short,77,Alleykattz Rescue,30+,No
Chewie,0,0,Kitten,Domestic Short Hair Mix,Tabby (Tiger Striped),Medium,Male,,,Yes,Vaccinations up to date.,"Other cats, dogs, children.",,,130,Alleykattz Rescue,30+,No
Kylo & Han ( BONDED),2,0,Kitten,Domestic Medium Hair Mix,Gray / Blue / Silver,Medium,Male,,,Yes,Vaccinations up to date.,"Other cats, dogs, children.",,,Short,73,Alleykattz Rescue,30+,No
Julie,0,0,Adult,Domestic Short Hair Mix,Gray / Blue / Silver,Medium,Female,", Friendly, Gentle, Quiet, Playful, Independent",,Yes,"Vaccinations up to date, spayed / neutered.",Children.,,"Other cats, dogs.",Short,83,Alleykattz Rescue,30+,No
Molly,2,0,Young,Domestic Short Hair Mix,Tabby (Tiger Striped),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",,,69,Alleykattz Rescue,30+,No
Bear & Tabitha,2,0,Kitten,Domestic Short Hair Mix,Tabby (Tiger Striped),Medium,Male,", Friendly, Affectionate, Gentle, Playful, Curious, Funny, Athletic",,Yes,Vaccinations up to date.,"Other cats, children.",,,52,Alleykattz Rescue,30+,No
Piccolo & Domino,2,0,Kitten,Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Male,"sweet, bonded, entertaining, Friendly, Affectionate, Gentle, Playful, Curious, Funny",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,131,Alleykattz Rescue,30+,No
Dolly and Tillie,0,0,Kitten,Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Female,"active, playful, future comedians, future wrestling champs",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,103,Alleykattz Rescue,30+,No
Momma Ruthie and Baby Billy,3,0,Young,Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Female,", Friendly, Gentle, Affectionate, Smart, Independent, Dignified, Loves kisses, Curious, Playful",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,Children.,Short,92,Alleykattz Rescue,30+,No
Alvin & Ellie,2,0,Kitten,Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Male,"loving, active, playful, Friendly, Affectionate, Gentle, Playful, Curious, Smart, Funny, Athletic, Loves kisses",,Yes,Vaccinations up to date.,"Other cats, children.",,,114,Alleykattz Rescue,30+,No
Maggie,3,0,Young,Domestic Short Hair Mix,Tabby (Tiger Striped),Medium,Female,"loving, playful, family type cat",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",,,65,Alleykattz Rescue,30+,No
Hope,3,0,Adult,American Shorthair Mix,Black,Medium,Female,"loving, friendly, family cat",,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,50,Alleykattz Rescue,30+,No
Mama and Stella,3,0,Young,Domestic Short Hair Mix,Black,Medium,Female,"loving, sweet, bonded",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,106,Alleykattz Rescue,30+,No
Twiggy,4,0,Kitten,Tortoiseshell & Domestic Short Hair Mix,Tortoiseshell,Medium,Female,"Friendly, Playful",,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,118,S.A.R.A. Inc.,30+,No
Nigel,3,0,Kitten,Domestic Short Hair,Tabby (Brown / Chocolate),Large,Male,"Friendly, Playful",,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,118,S.A.R.A. Inc.,30+,No
Bud,2,0,Adult,Domestic Short Hair,Black & White / Tuxedo,Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,89,S.A.R.A. Inc.,30+,No
Stella,5,0,Adult,Domestic Medium Hair,Black & White / Tuxedo,Large,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Medium,111,S.A.R.A. Inc.,30+,No
Alice,2,0,Kitten,Domestic Short Hair & Tabby Mix,Gray & White,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered, special needs. Fiv + but does not bite. Lives fine with non fiv.","Other cats, dogs.",,,Short,81,S.A.R.A. Inc.,30+,No
Huey,4,0,Kitten,Domestic Short Hair & Tiger Mix,Gray / Blue / Silver,Large,Male,,,Yes,Vaccinations up to date.,"Other cats, children.",,,Short,173,S.A.R.A. Inc.,30+,No
Louie,4,0,Kitten,Domestic Short Hair & Tiger Mix,,Large,Male,,,Yes,Vaccinations up to date.,"Other cats, children.",,,Short,104,S.A.R.A. Inc.,30+,No
Val,3,0,Kitten,Domestic Short Hair & Russian Blue Mix,Gray / Blue / Silver,Medium,Female,,,Yes,Vaccinations up to date.,"Other cats, children.",,,Short,111,S.A.R.A. Inc.,30+,No
Benzene,3,0,Adult,Domestic Short Hair & Tiger Mix,Tabby (Tiger Striped),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered, special needs. Last October 2020, this darlin’ little girl was found emaciated outside of a Philadelphia ( Science) university dorm ( thus the name Benzene)! A compassionate student took her in and sent her home to her mom in New Jersey. From there she received veterinary care and was nursed back to a healthy weight. She is however on thyroid medication which she takes twice a day morning and night. She takes it extremely easily when wrapped in a treat. The vet said that her age is unknown putting her at age 8 or older. She is extremely cuddly and her fur is exceptionally soft unlike any other cat her foster home has seen. Her legs, especially her front legs, appear to be shorter than the average cat which makes her even more adorable. Somewhere along the line she may have been mixed with the Napoleon cat breed. She thrives on being an only cat and seems rather stressed when too many other animals are around. Although friendly and loving with all we’ve noticed a slight preference for men. If you’re looking for a companion and a cuddle buddy, please consider giving this girl your loving home. If interested, please contact Lisa - lisadetown@gmail.com.",Children.,,"Other cats, dogs, other animals.",Short,,S.A.R.A. Inc.,30+,No
Midnight,0,0,Young,Domestic Short Hair & Tuxedo Mix,Black & White / Tuxedo,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,62,S.A.R.A. Inc.,30+,No
Moonlight,0,0,Young,Domestic Short Hair & Tuxedo Mix,Black & White / Tuxedo,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,81,S.A.R.A. Inc.,30+,No
Roseann,0,0,Adult,Domestic Short Hair & Tabby Mix,Black,Medium,Female,,,Yes,Spayed / neutered.,,,"Other cats, dogs.",Short,281,S.A.R.A. Inc.,30+,No
Dottie,3,0,Adult,Tortoiseshell,Tortoiseshell,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs.",,,Short,58,S.A.R.A. Inc.,30+,No
ED,2,0,Kitten,Tabby,Orange & White,Medium,Male,,,Yes,Vaccinations up to date.,"Other cats, children.",,,48,"Buddy's Rescue, Inc.",30+,No
Vanilla,2,0,Kitten,Tabby,Orange & White,Medium,Male,,,Yes,Vaccinations up to date.,"Other cats, children.",,,Short,48,"Buddy's Rescue, Inc.",30+,No
Reuby,3,0,Kitten,Tuxedo,Black & White / Tuxedo,Medium,Female,", Friendly, Affectionate, Gentle, Playful, Smart, Curious, Brave, Independent, Funny, Loves kisses",,Yes,Vaccinations up to date.,"Other cats, children.",,,Short,45,"Buddy's Rescue, Inc.",30+,No
Nala,2,0,Kitten,Domestic Short Hair,Orange & White,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,261,Happy Homes Animal Rescue,30+,No
Gus,3,0,Kitten,Domestic Medium Hair,Tabby (Tiger Striped),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Medium,250,Happy Homes Animal Rescue,30+,No
Audrey,0,0,Kitten,Domestic Short Hair,Tabby (Buff / Tan / Fawn),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,262,Happy Homes Animal Rescue,30+,No
Moonbeam,0,0,Kitten,Domestic Short Hair,Tabby (Tiger Striped),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered, special needs. Moonbeam has seizures and is currently on medication that we hope to wean him off of eventually.",Other cats.,,,Short,345,Happy Homes Animal Rescue,30+,No
Porsha,5,0,Young,Domestic Medium Hair,Black,Medium,Female,"Beautiful, Mellow, Shy, Sweet, Friendly, Affectionate, Gentle, Curious, Funny, Loves kisses",,Yes,Spayed / neutered.,"Other cats, dogs, children.",,,Medium,157,Willow Rescue Foundation Inc.,30+,No
Olive,5,0,Young,Domestic Medium Hair,Black,Small,Female,"Loving, Confident, Curious, Cuddy, Playful, Affectionate",,Yes,Spayed / neutered.,"Dogs, children.",,Other cats.,Medium,458,Willow Rescue Foundation Inc.,30+,No
Chickpea,5,0,Young,Domestic Medium Hair,Black,Medium,Male,"Loving, Super Cuddly, Sweet, Sensitive, Playful, Mellow, Curious",,Yes,Spayed / neutered.,"Dogs, children.",,Other cats.,Medium,458,Willow Rescue Foundation Inc.,30+,No
Gouda,4,0,Young,Domestic Medium Hair,Black,Large,Male,"Loving, Playful, Active, Curious, Affectionate, Cuddly",,Yes,Spayed / neutered.,"Dogs, children.",,Other cats.,Medium,458,Willow Rescue Foundation Inc.,30+,No
